place_id,name,address,zip,city,rating,user_ratings_total,business_status,lat,lng,types
ChIJN8MyoXSzt4kRStUxXcHzjN4,Virginia ABC,"6343A Columbia Pike #11, Falls Church, VA 22041, United States",22204,Arlington,4.7,32,OPERATIONAL,38.8365896,-77.1549557,liquor_store|point_of_interest|store|establishment
ChIJRbT5-tK0t4kR5QyCHn3zrec,Virginia ABC,"7121 Leesburg Pike, Falls Church, VA 22043, United States",22205,Arlington,4.6,134,OPERATIONAL,38.8948875,-77.1922527,liquor_store|store|point_of_interest|establishment
ChIJXfwK3r-0t4kRK_Jii7hX5yE,Virginia ABC,"167 Hillwood Ave, Falls Church, VA 22046, United States",22205,Arlington,4.3,68,OPERATIONAL,38.87963999999999,-77.1711941,liquor_store|store|point_of_interest|establishment
ChIJoxyKumVLtokRDQmmH0ak_Lg,Virginia ABC,"8105 Lee Hwy, Falls Church, VA 22042, United States",22205,Arlington,4.3,141,OPERATIONAL,38.8741519,-77.2250703,liquor_store|store|point_of_interest|establishment
ChIJ1eZ7WFRLtokRYD7onohqqZs,Virginia ABC,"7263-B Arlington Blvd, Falls Church, VA 22042, United States",22205,Arlington,4,29,OPERATIONAL,38.8649004,-77.19689629999999,liquor_store|store|point_of_interest|establishment
ChIJY5jy-2ext4kRkUxUhnrXaY4,Virginia ABC,"3678 King St, Alexandria, VA 22302, United States",22206,Arlington,4.6,131,OPERATIONAL,38.8287252,-77.0922872,liquor_store|store|point_of_interest|establishment
ChIJ4ZbQh6yzt4kRsHLmy2XR4RM,Virginia ABC,"6206 Little River Turnpike, Alexandria, VA 22312, United States",22206,Arlington,4.4,178,OPERATIONAL,38.8193885,-77.14078719999999,liquor_store|store|point_of_interest|establishment
ChIJ_2ySmMGzt4kRvnvVST5iGDM,Virginia ABC,"4604 Kenmore Ave, Seminary Rd, Alexandria, VA 22304, United States",22206,Arlington,3.9,34,OPERATIONAL,38.8291225,-77.10947089999999,liquor_store|store|point_of_interest|establishment
ChIJMaoRCp6xt4kRKXQntDd3P8g,Virginia ABC,"3161 Duke St, Alexandria, VA 22314, United States",22206,Arlington,4.2,85,OPERATIONAL,38.8090408,-77.08569589999999,liquor_store|store|point_of_interest|establishment
ChIJ3f0nM1u1t4kRKJUE3JuFp4U,Virginia ABC,"1445B Chain Bridge Rd, McLean, VA 22101, United States",22207,Arlington,4.5,79,OPERATIONAL,38.9316521,-77.1784196,liquor_store|store|point_of_interest|establishment
ChIJPxZ2f8tXtokRWMQIE5_hJws,Virginia ABC,"4255 Cheshire Station Plaza, Dale City, VA 22193, United States",22214,Arlington,4.5,311,OPERATIONAL,38.6450475,-77.3333936,liquor_store|store|point_of_interest|establishment
ChIJE2r2UWBTtokRcAyvaK-d3qY,Virginia ABC,"9421 Lorton Market St, Lorton, VA 22079, United States",22214,Arlington,4.1,75,OPERATIONAL,38.7023633,-77.22000349999999,liquor_store|store|point_of_interest|establishment
ChIJrdfSILpVtokRzFF7BapqC6c,Virginia ABC,"13991 Richmond Hwy, Woodbridge, VA 22191, United States",22214,Arlington,4.5,233,OPERATIONAL,38.6488632,-77.2591877,liquor_store|store|point_of_interest|establishment
ChIJe8zCvYZGtokRS186hcDzj-8,Virginia ABC,"Rt. 50, 13944 Lee Jackson Mem Hwy, Chantilly, VA 20151, United States",22214,Arlington,4.6,144,OPERATIONAL,38.8944493,-77.42892359999999,liquor_store|store|point_of_interest|establishment
ChIJGxS6WIuxt4kRGEnkc6ybwew,Virginia ABC,"501 Montgomery St, Alexandria, VA 22314, United States",22301,Alexandria,4.5,91,OPERATIONAL,38.8140547,-77.04292099999999,liquor_store|store|point_of_interest|establishment
ChIJ2cdegtKxt4kRJRp0NpIpAzs,Virginia ABC,"1524 Belle View Blvd, Alexandria, VA 22307, United States",22301,Alexandria,4.4,93,OPERATIONAL,38.776117,-77.0596486,liquor_store|store|point_of_interest|establishment
ChIJ8UKrZaSxt4kRO_VkICCF4pM,Virginia ABC,"5940 Richmond Hwy, Alexandria, VA 22303, United States",22301,Alexandria,4.5,160,OPERATIONAL,38.7902503,-77.0652789,liquor_store|store|point_of_interest|establishment
ChIJuaar4hKxt4kRJ-WG-q0Qx4E,Virginia ABC,"825 S Washington St, Alexandria, VA 22314, United States",22301,Alexandria,4.8,10,OPERATIONAL,38.7962508,-77.04922789999999,liquor_store|store|point_of_interest|establishment
ChIJ2QX_4mext4kRMSKfNs-7Wr0,Bradlee Shopping Center,"3600 King St, Alexandria, VA 22302, United States",22301,Alexandria,4.3,1694,OPERATIONAL,38.82856940000001,-77.0903264,shopping_mall|point_of_interest|establishment
ChIJV6HW-DWyt4kR22whhCYM-yc,Virginia ABC,"5926 Kingstowne Towne Ctr, Alexandria, VA 22315, United States",22301,Alexandria,4.3,131,OPERATIONAL,38.7713453,-77.1388948,liquor_store|store|point_of_interest|establishment
ChIJf-Th1jast4kRX4CAMcfPyro,Virginia ABC,"8628-B Richmond Hwy, Alexandria, VA 22309, United States",22301,Alexandria,4.4,109,OPERATIONAL,38.7237934,-77.1202347,liquor_store|store|point_of_interest|establishment
ChIJE6wRvxOyt4kRA7g-xhajBv4,Virginia ABC,"6124 Rose Hill Dr, Alexandria, VA 22310, United States",22301,Alexandria,4.4,81,OPERATIONAL,38.7845284,-77.1224962,liquor_store|store|point_of_interest|establishment
ChIJzx1SKc6vt4kRDseE9Ubx7Tg,Virginia ABC,"7469-7471 Richmond Hwy, Alexandria, VA 22306, United States",22301,Alexandria,4.2,82,OPERATIONAL,38.7550854,-77.0816708,liquor_store|store|point_of_interest|establishment
ChIJL8qp7J2xt4kRTWfwhY0tyGU,Alexandria Commons,"3101-3231 Duke Street Alexandria, VA •, Duke St, Alexandria, VA 22314, United States",22302,Alexandria,4.3,1208,OPERATIONAL,38.808605,-77.0850459,shopping_mall|point_of_interest|establishment
ChIJg1PYPaqyt4kR3aOMgUDPyG0,Virginia ABC,"6400 Springfield Plaza, Springfield, VA 22150, United States",22304,Alexandria,4.4,213,OPERATIONAL,38.7809253,-77.18950749999999,liquor_store|store|point_of_interest|establishment
ChIJjyHaQy2zt4kR4lkvhWfTnkc,Virginia ABC,"7200 Little River Turnpike, Annandale, VA 22003, United States",22304,Alexandria,4.5,177,OPERATIONAL,38.8303188,-77.19333370000001,liquor_store|store|point_of_interest|establishment
ChIJjyHaQy2zt4kRF7Js6yF5MCY,Virginia ABC,"6920-E Bradlick Shopping Center, Annandale, VA 22003, United States",22304,Alexandria,4.3,61,OPERATIONAL,38.81307890000001,-77.1839572,liquor_store|store|point_of_interest|establishment
ChIJFYUExb6yt4kRlCAbpGDCe9w,ABC Supply Co. Inc.,"6707 Electronic Dr, Springfield, VA 22151, United States",22304,Alexandria,4.3,125,OPERATIONAL,38.794594,-77.177106,store|point_of_interest|establishment
ChIJiX6OFiZMtokRkacIA_RrIaU,Plaza at Landmark,"6200 Little River Turnpike, Alexandria, VA 22312, United States",22304,Alexandria,4.1,2563,OPERATIONAL,38.8188086,-77.14082189999999,shopping_mall|point_of_interest|establishment
ChIJR7c7rROyt4kR_crgZeHVwF0,Rose Hill Plaza,"6116 Rose Hill Dr, Alexandria, VA 22310, United States",22304,Alexandria,4.2,1249,OPERATIONAL,38.7849785,-77.12162169999999,shopping_mall|point_of_interest|establishment
ChIJ6dSezICyt4kR3UxGUhHgUs4,Virginia ABC Regional Office,"905 S Pickett St, Alexandria, VA 22304, United States",22304,Alexandria,3.7,3,OPERATIONAL,38.8035651,-77.1406051,local_government_office|point_of_interest|establishment
ChIJB3gzwtSzt4kRYxq6m8s3Ty8,Virginia ABC,"4349 Duke St, Alexandria, VA 22304, United States",22304,Alexandria,4.5,186,CLOSED_PERMANENTLY,38.81252,-77.10639909999999,liquor_store|store|point_of_interest|establishment
ChIJMyNkxYett4kRF5ALoFYg2CI,Kingstowne Towne Center,"Kingstowne Towne Ctr, Kingstowne, VA 22315, United States",22315,Alexandria,4.4,5663,OPERATIONAL,38.7719359,-77.1382022,shopping_mall|point_of_interest|establishment
ChIJF1n95O9EtokR_soX_LFvwHw,Virginia ABC,"14151 St Germain Dr, Centreville, VA 20121, United States",20120,Centreville,4.5,79,OPERATIONAL,38.8362251,-77.4374297,liquor_store|point_of_interest|store|establishment
ChIJHX4WLEBEtokRckMJUl08kuo,Virginia ABC,"5109 Westfields Blvd, Centreville, VA 20120, United States",20120,Centreville,4.4,95,OPERATIONAL,38.8672392,-77.4469335,liquor_store|point_of_interest|store|establishment
ChIJQ4wHbg9FtokRdsFYCNRu4do,Virginia ABC,"5726 Union Mill Rd, Centreville, VA 20124, United States",20120,Centreville,4.3,63,OPERATIONAL,38.8338777,-77.4144176,liquor_store|point_of_interest|store|establishment
ChIJ15vsko1FtokRTYX1ixf9tC4,Virginia ABC,"12965 Fair Lakes Shopping Center, Fairfax, VA 22033, United States",20120,Centreville,4.4,105,OPERATIONAL,38.8589425,-77.38903049999999,liquor_store|point_of_interest|store|establishment
ChIJb1HPNldPtokRARpj0qy9QdU,Virginia ABC,"3903 Fair Ridge Dr, Fairfax, VA 22033, United States",20124,Clifton,4.4,80,OPERATIONAL,38.8732556,-77.373204,liquor_store|store|point_of_interest|establishment
ChIJDUYLyB9PtokRFYHDlOX9oKU,Virginia ABC,"11725 Lee Hwy, Fairfax, VA 22030, United States",20124,Clifton,4.6,112,OPERATIONAL,38.8485532,-77.35295529999999,liquor_store|store|point_of_interest|establishment
ChIJg92ojDpMtokRc7GUdTUpBTI,Virginia ABC,"9600E Main St, Fairfax, VA 22031, United States",20124,Clifton,4.4,58,OPERATIONAL,38.8424158,-77.2743289,liquor_store|store|point_of_interest|establishment
ChIJcWmGM5FOtokR5jWCOSs-wrQ,Virginia ABC,"10308 Willard Way, Fairfax, VA 22030, United States",20124,Clifton,4.5,52,OPERATIONAL,38.8481431,-77.30199069999999,liquor_store|store|point_of_interest|establishment
ChIJ6YH2c6VOtokRSNVVxsy-gjM,Virginia ABC,"10140 Fairfax Blvd #102, Fairfax, VA 22030, United States",20124,Clifton,4.6,126,OPERATIONAL,38.86216659999999,-77.29547269999999,liquor_store|store|point_of_interest|establishment
ChIJHRAQjOtbtokRq5AysLPx9nk,Virginia ABC,"9916 Liberia Ave, Manassas, VA 20110, United States",20124,Clifton,4.5,220,OPERATIONAL,38.7432522,-77.4524773,liquor_store|store|point_of_interest|establishment
ChIJawP1dhBStokRFgM8wHBz8dg,Virginia ABC,"9574-76 Old Keene Mill Rd, Burke, VA 22015, United States",20124,Clifton,4,50,OPERATIONAL,38.7788255,-77.27437739999999,liquor_store|store|point_of_interest|establishment
ChIJq3ipYYhbtokRZt3mM7QD88E,Virginia ABC,"9130 Mathis Ave, Manassas, VA 20110, United States",20124,Clifton,4.4,160,OPERATIONAL,38.75732929999999,-77.4674884,liquor_store|store|point_of_interest|establishment
ChIJ0yVKN3dXtokRdF01_Zqu6ms,Virginia ABC,"12705 Galveston Ct, Manassas, VA 20112, United States",20124,Clifton,4.4,80,OPERATIONAL,38.680409,-77.3640656,liquor_store|store|point_of_interest|establishment
ChIJywL52OtHtokRgnsL8qP2Z4w,Virginia ABC,"Village Center at Dulles, 2435 Centreville Rd, Herndon, VA 20171, United States",20151,Chantilly,4.3,136,OPERATIONAL,38.950106,-77.4082746,liquor_store|store|point_of_interest|establishment
ChIJtas4ds1BtokR-Z9aKkN16Xo,Virginia ABC,"42015 Village Center Plaza, Aldie, VA 20105, United States",20151,Chantilly,4.2,85,OPERATIONAL,38.9395543,-77.5493975,liquor_store|store|point_of_interest|establishment
ChIJUyE37uQ4tokReSHatFoSEoQ,Virginia ABC,"22000 Dulles Retail Plaza Unit 166, Sterling, VA 20166, United States",20151,Chantilly,4.3,47,OPERATIONAL,39.0055432,-77.4378808,liquor_store|store|point_of_interest|establishment
ChIJ8R3bk0FGtokRlvTPtG7jtwQ,Virginia ABC,"13300-C Franklin Farm Rd, Herndon, VA 20171, United States",20151,Chantilly,4.4,39,OPERATIONAL,38.9079202,-77.406037,liquor_store|store|point_of_interest|establishment
ChIJ3Th2VvNHtokRXt8iKBqVDHA,Virginia ABC,"1238 Elden St, Herndon, VA 20170, United States",20170,Herndon,4.4,94,OPERATIONAL,38.9620764,-77.4009293,liquor_store|store|point_of_interest|establishment
ChIJr1af5P43tokRkK-pS1ZxCpU,Virginia ABC,"378-380 Elden St, Herndon, VA 20170, United States",20170,Herndon,4.5,94,OPERATIONAL,38.9690032,-77.37442899999999,liquor_store|store|point_of_interest|establishment
ChIJUWYpA2M3tokREnqsP7RqXrI,Virginia ABC,"46930 Cedar Lake Plaza, Sterling, VA 20164, United States",20170,Herndon,4.4,125,OPERATIONAL,39.01793800000001,-77.37578800000001,liquor_store|store|point_of_interest|establishment
ChIJKa6g_kU4tokROscl5oFB9vE,Virginia ABC,"22360 S Sterling Blvd Suite 101, Sterling, VA 20164, United States",20170,Herndon,4.1,80,OPERATIONAL,38.9969145,-77.4084252,liquor_store|store|point_of_interest|establishment
ChIJtTvSKME3tokRgF-MUCr9124,Virginia ABC,"1454 North Point Village Shopping Center, Reston, VA 20194, United States",20170,Herndon,4.5,93,OPERATIONAL,38.978931,-77.3504636,liquor_store|store|point_of_interest|establishment
ChIJeYyy_X5ItokR6Kr912Sh9Ug,Virginia ABC,"2555 John Milton Dr, Herndon, VA 20171, United States",20170,Herndon,4.5,26,OPERATIONAL,38.9264005,-77.3753298,liquor_store|store|point_of_interest|establishment
ChIJ24H4hLVJtokReD1I1hpetcs,Virginia ABC,"11160-A South Lakes Dr, Reston, VA 20190, United States",20171,Herndon,4.4,70,OPERATIONAL,38.9388303,-77.33073569999999,liquor_store|store|point_of_interest|establishment
ChIJ2c3R89Cyt4kRBCtqJVnbEdI,Bradlick Shopping Center,"6960 Braddock Rd, Annandale, VA 22003, United States",22003,Annandale,4.2,1311,OPERATIONAL,38.8128323,-77.1852985,shopping_mall|point_of_interest|establishment
ChIJ4QzMAyZOtokRac2EM5Hp8XY,Virginia ABC,"5709 Burke Centre Pkwy, Burke, VA 22015, United States",22015,Burke,4.6,30,OPERATIONAL,38.7998644,-77.32250359999999,liquor_store|point_of_interest|store|establishment
ChIJ9ZvrV1tOtokRpH_lrI9Fi50,Virginia ABC,"10685 Braddock Rd, Fairfax, VA 22032, United States",22015,Burke,4.5,48,OPERATIONAL,38.8248057,-77.31528870000001,liquor_store|point_of_interest|store|establishment
ChIJpcWq19pNtokRhx-3cHQsODQ,Virginia ABC,"9575 Braddock Rd, Fairfax, VA 22032, United States",22015,Burke,4.4,31,OPERATIONAL,38.8175859,-77.27615519999999,liquor_store|point_of_interest|store|establishment
ChIJoVMKVzqvWogRWJAfdkSsWDA,Virginia ABC,"16427-E Wise St, St Paul, VA 24283, United States",22027,Dunn Loring,4.5,64,OPERATIONAL,36.9067499,-82.3153592,liquor_store|point_of_interest|store|establishment
ChIJcZR8I7DsuokR2G05g2rhhwc,Virginia ABC,"2973 Shore Dr, Virginia Beach, VA 23451, United States",22027,Dunn Loring,4.6,128,OPERATIONAL,36.9101381,-76.0752548,liquor_store|point_of_interest|store|establishment
ChIJ9X0C3_O8uokRdd5xzCaN4yA,Virginia ABC,"809 Eden Way N #100, Chesapeake, VA 23320, United States",22027,Dunn Loring,4.5,149,OPERATIONAL,36.7729519,-76.2339634,liquor_store|point_of_interest|store|establishment
ChIJl_bATZFOtokRXJW0Tse5NYk,Courthouse Plaza Shopping Center,"Willard Way, Fairfax, VA 22030, United States",22030,Fairfax,4,384,OPERATIONAL,38.84849,-77.3033035,shopping_mall|point_of_interest|establishment
ChIJ7-TMkk9JtokRYB5_ph4ougE,Virginia ABC,"2930 Chain Bridge Rd, Oakton, VA 22124, United States",22030,Fairfax,4.5,66,OPERATIONAL,38.8825722,-77.300189,liquor_store|store|point_of_interest|establishment
ChIJq9S_FLNLtokRJkhdG8cXPco,Virginia ABC,"419B Maple Ave E, Vienna, VA 22180, United States",22031,Fairfax,4.4,128,OPERATIONAL,38.9075786,-77.2570499,liquor_store|store|point_of_interest|establishment
ChIJv0Ye_vBKtokRvEKLiV-pXf0,Virginia ABC,"8413 Old Courthouse Rd, Vienna, VA 22182, United States",22043,Falls Church,4.5,117,OPERATIONAL,38.9152439,-77.2365509,liquor_store|store|point_of_interest|establishment
ChIJ64JEhdG0t4kRIa4yxsPl-_E,Virginia ABC Store,"1200 W Broad St, Falls Church, VA 22046, United States",22046,Falls Church,,,CLOSED_PERMANENTLY,38.89395469999999,-77.1887096,liquor_store|store|point_of_interest|establishment
ChIJIaQXnY1TtokRooEbixJJKaY,Virginia ABC,"6230 Rolling Rd, Springfield, VA 22152, United States",22060,Fort Belvoir,4.5,30,OPERATIONAL,38.7805081,-77.2366741,liquor_store|store|point_of_interest|establishment
ChIJhxJN7PFTtokRffi4sn610H4,Virginia ABC,"8070 Rolling Rd, Springfield, VA 22153, United States",22060,Fort Belvoir,4,25,OPERATIONAL,38.7401611,-77.21314319999999,liquor_store|store|point_of_interest|establishment
ChIJi6NH8bWst4kRq_hmMewylhk,ABC Supply Co. Inc.,"7109 Rainwater Pl, Lorton, VA 22079, United States",22060,Fort Belvoir,4.4,61,OPERATIONAL,38.7176554,-77.19071000000001,store|point_of_interest|establishment
ChIJNdoiwTast4kR3FWM6mCa5n4,Engleside Plaza,"8640 Richmond Hwy, Alexandria, VA 22309, United States",22060,Fort Belvoir,4.1,721,OPERATIONAL,38.7238541,-77.1209404,shopping_mall|point_of_interest|establishment
ChIJ__Gn-W43tokRICrNc4RIXDc,Virginia ABC,"9843 Georgetown Pike, Great Falls, VA 22066, United States",22066,Great Falls,4.7,7,OPERATIONAL,38.997157,-77.2870985,liquor_store|store|point_of_interest|establishment
ChIJT50KUI1TtokRfgJQLsf6OWE,Shoppes of Lorton Valley,"8971 Ox Rd, Lorton, VA 22079, United States",22079,Lorton,4.4,593,OPERATIONAL,38.7155032,-77.2624019,shopping_mall|grocery_or_supermarket|store|point_of_interest|food|establishment
ChIJIUCUjNj4tokRvBs4WvbkFWw,Virginia ABC,"16661 River Ridge Blvd, Woodbridge, VA 22191, United States",22079,Lorton,4.5,227,OPERATIONAL,38.5883057,-77.3033658,liquor_store|store|point_of_interest|establishment
ChIJ_94o2ES1t4kRRE-Eo_iBGfs,McLean Shopping Center,"1445-1449A, 1443 Chain Bridge Rd, McLean, VA 22101, United States",22102,McLean,4.4,304,OPERATIONAL,38.9319056,-77.17925679999999,point_of_interest|establishment
ChIJwUQ3YIU5tokRzUvxv-Wk0lA,Virginia ABC,"100 Edds Ln, Sterling, VA 20165, United States",22102,McLean,4.5,180,OPERATIONAL,39.0402645,-77.4121434,liquor_store|point_of_interest|store|establishment
ChIJM4PzzUS1t4kR5FtH8-2kyAc,Total Wine & More,"1451 Chain Bridge Rd, McLean, VA 22101, United States",22102,McLean,4.6,945,OPERATIONAL,38.9310996,-77.1792257,liquor_store|food|point_of_interest|store|establishment
ChIJE00u468WsYkRR6k8A-3qj8c,Virginia ABC Headquarters,"7450 Freight Way, Mechanicsville, VA 23116, United States",22102,McLean,4.4,145,OPERATIONAL,37.6300628,-77.3589002,liquor_store|store|point_of_interest|establishment
ChIJ24_vl10YsYkRZn4TRvIQess,Virginia ABC,"6589 Mechanicsville Tpke, Mechanicsville, VA 23111, United States",22102,McLean,4.7,270,OPERATIONAL,37.611296,-77.3345922,liquor_store|store|point_of_interest|establishment
ChIJ45ckdMhLtokRWRzNcHVtdYc,ABC Imaging - Tysons Corner,"8474 Tyco Rd # C, Vienna, VA 22182, United States",22102,McLean,5,38,OPERATIONAL,38.93297,-77.237923,store|point_of_interest|establishment
ChIJg5u1nHVLtokR1G-n5okYKpM,ABC JUICE,"1601 Spring Gate Dr., McLean, VA 22102, United States",22102,McLean,,,OPERATIONAL,38.9271634,-77.2100822,store|food|point_of_interest|establishment
ChIJh8xFvk9JtokRkxBRwNsH8Ws,Oakton Shopping Center,"2912 Chain Bridge Rd, Oakton, VA 22124, United States",22124,Oakton,4.3,794,OPERATIONAL,38.883081,-77.2998168,shopping_mall|point_of_interest|establishment
ChIJnYJwH6qyt4kRT3boKOF9ykg,Springfield Plaza,"7205 Old Keene Mill Rd, Springfield, VA 22150, United States",22150,Springfield,4.3,3116,OPERATIONAL,38.7791565,-77.18992469999999,shopping_mall|point_of_interest|establishment
ChIJi1bIviBTtokR8qoRBQulP7s,Saratoga Shopping Center,"8040-8092 Rolling Rd, Springfield, VA 22153, United States",22150,Springfield,4.3,1275,OPERATIONAL,38.7395815,-77.21243,shopping_mall|grocery_or_supermarket|store|restaurant|food|point_of_interest|establishment
ChIJjVqBaYFStokRmiEgfZMdPzs,West Springfield Shopping Center,"6228 Rolling Rd, Springfield, VA 22152, United States",22150,Springfield,4.2,524,OPERATIONAL,38.7810576,-77.2358821,shopping_mall|point_of_interest|establishment
ChIJ-asSkvxctokRJnxQYFOK_CM,Virginia ABC,"11010 Sudley Manor Dr, Manassas, VA 20109, United States",20109,Manassas,4.6,214,OPERATIONAL,38.7852903,-77.5199985,liquor_store|store|point_of_interest|establishment
ChIJ3_W_s3ldtokRSpKAkAaY8VA,ABC Supply Co. Inc.,"12151 Tac Ct, Manassas, VA 20109, United States",20109,Manassas,4.7,112,OPERATIONAL,38.7807519,-77.5523588,store|point_of_interest|establishment
ChIJpZ-MXQhetokR-paliuRW2_c,Virginia ABC,"10410 Bristow Center Dr Suite C2, Bristow, VA 20136, United States",20109,Manassas,4.6,98,OPERATIONAL,38.7325968,-77.55049650000001,liquor_store|store|point_of_interest|establishment
ChIJLUHuI4ZbtokRbLhSpdxHV_U,Manassas Shopping Center,"9018 Mathis Ave, Manassas, VA 20110, United States",20111,Manassas,4.1,931,OPERATIONAL,38.7586473,-77.46609149999999,shopping_mall|point_of_interest|establishment
ChIJxdD7hPj4tokRZyxQREZT0gg,Virginia ABC,"4108 Fortuna Ctr Plz, Dale City, VA 22193, United States",20111,Manassas,4.4,118,OPERATIONAL,38.5961233,-77.3319265,liquor_store|point_of_interest|store|establishment
ChIJSyBn8-tbtokR8eWZU_80Qec,Davis Ford Crossing Shopping Center,"9890 Liberia Ave, Manassas, VA 20110, United States",20111,Manassas,4.3,1000,OPERATIONAL,38.7423378,-77.4518453,shopping_mall|point_of_interest|establishment
ChIJP4LvzCRXtokRHUGvJjz3ByY,Virginia ABC,"14220 Smoketown Rd, Woodbridge, VA 22192, United States",20111,Manassas,4.4,97,OPERATIONAL,38.6404508,-77.30119669999999,liquor_store|point_of_interest|store|establishment
ChIJaTcB9g5btokRf92oEDiJJhs,ABC Glass and Mirror,"8395 Euclid Ave Suite B, Manassas Park, VA 20111, United States",20111,Manassas,4.8,169,OPERATIONAL,38.7737655,-77.44057459999999,point_of_interest|store|establishment
ChIJ87RuTQNktokRkSFYlvnnMag,Bristow Center,"10260-10494 Bristow Center Dr, Bristow, VA 20136, United States",20136,Bristow,4.4,894,OPERATIONAL,38.7335277,-77.5497779,shopping_mall|point_of_interest|establishment
ChIJkWb_dC5ktokRZIQu1tyLHPg,Virginia ABC,"7953 Stonewall Shops Square Suite 220, Gainesville, VA 20155, United States",20136,Bristow,4.5,76,OPERATIONAL,38.7857492,-77.64898149999999,liquor_store|store|point_of_interest|establishment
ChIJz154vFJmtokR378SxUKiPUI,Virginia ABC,"7555 Linton Hall Rd, Gainesville, VA 20155, United States",20155,Gainesville,4.5,127,OPERATIONAL,38.7934365,-77.6086983,liquor_store|point_of_interest|store|establishment
ChIJwcmE4N1ntokRRAovEtbMydQ,Virginia ABC,"6464 Trading Sq, Haymarket, VA 20169, United States",20168,Haymarket,4.6,39,OPERATIONAL,38.8174867,-77.6430476,liquor_store|point_of_interest|store|establishment
ChIJ5_9MnLlotokRBPd01QSAvsY,Virginia ABC,"5331 Merchants View Sq, Haymarket, VA 20169, United States",20168,Haymarket,4.4,46,OPERATIONAL,38.8444493,-77.6416801,liquor_store|point_of_interest|store|establishment
ChIJ259FzVf4tokRK20A8T1Bzp0,Fortuna Center Plaza,"4100-4380 Fortuna Ctr Plz, Montclair, VA 22025, United States",22025,Dumfries,4.4,1302,OPERATIONAL,38.59671,-77.332736,point_of_interest|establishment
ChIJLRZv8yH5tokR6DdkotkuRHU,Walmart Supercenter,"17041 Richmond Hwy, Dumfries, VA 22026, United States",22025,Dumfries,4,4421,OPERATIONAL,38.5812128,-77.30839650000001,department_store|hardware_store|electronics_store|furniture_store|home_goods_store|clothing_store|grocery_or_supermarket|bakery|store|point_of_interest|food|establishment
ChIJjY0TqwFXtokRIPT-b4EH2gY,Virginia ABC,"4292 Merchant Plaza, Woodbridge, VA 22192, United States",22025,Dumfries,4.5,91,OPERATIONAL,38.6747381,-77.3354262,liquor_store|store|point_of_interest|establishment
ChIJ5X-kBCZUtokRNOFcBtZB6gc,Virginia ABC,"2231 Old Bridge Rd Suites 12-15, Lake Ridge, VA 22192, United States",22025,Dumfries,4.5,89,OPERATIONAL,38.6764277,-77.281483,liquor_store|store|point_of_interest|establishment
ChIJNxbLsfJTtokRvJQydGxtADs,Virginia ABC,"8951 Ox Rd, Lorton, VA 22079, United States",22125,Occoquan,4.4,31,CLOSED_PERMANENTLY,38.7151039,-77.2620724,liquor_store|point_of_interest|store|establishment
ChIJFwbzjWQ9t4kR9rnJG6M0pq4,Virginia ABC,"700 McKinney Blvd, Colonial Beach, VA 22443, United States",22134,Quantico,4.7,54,OPERATIONAL,38.2540839,-76.9771179,liquor_store|point_of_interest|store|establishment
ChIJA5VGOR_StokRTxhEvAgYVD4,Virginia ABC,"320 W Broaddus Ave, Bowling Green, VA 22427, United States",22134,Quantico,4.7,35,OPERATIONAL,38.0479389,-77.35844,liquor_store|point_of_interest|store|establishment
ChIJq6qqqlrXT4gR_t-kEoLIUhg,Virginia ABC,"149 Clay Dr, Pounding Mill, VA 24637, United States",22134,Quantico,4.5,113,OPERATIONAL,37.0639598,-81.73989639999999,liquor_store|point_of_interest|store|establishment
ChIJMSe-S0dAsYkRP2nMSU1sO1k,Virginia ABC,"5352 Wyndham Forest Dr, Glen Allen, VA 23059, United States",22134,Quantico,4.6,76,OPERATIONAL,37.683319,-77.5869709,liquor_store|point_of_interest|store|establishment
ChIJzcxKL43BuokRvZ6mNTTOmR0,Virginia ABC,"1615 General Booth Blvd, Virginia Beach, VA 23454, United States",22134,Quantico,4.6,388,OPERATIONAL,36.784396,-76.002208,liquor_store|point_of_interest|store|establishment
ChIJ_WD-SgBXtokRrf9JKWfcTW8,Merchant Plaza,"4200 Merchant Plaza, Lake Ridge, VA 22192, United States",22134,Quantico,4.3,977,OPERATIONAL,38.6740882,-77.33428409999999,shopping_mall|point_of_interest|establishment
ChIJcy_o4zU9sYkRGsVVnOwDngY,Virginia ABC,"9502 Chamberlayne Rd, Mechanicsville, VA 23116, United States",22134,Quantico,4.6,78,OPERATIONAL,37.6592619,-77.3839236,liquor_store|point_of_interest|store|establishment
ChIJCe6XgNXxtokRIp8WJD_46vA,Virginia ABC,"356 Garrisonville Rd #123, Stafford, VA 22554, United States",22172,Triangle,4.5,222,OPERATIONAL,38.4760814,-77.4227729,liquor_store|store|point_of_interest|establishment
ChIJe_Z0TFvAtokRqlm2wch2dS4,Virginia ABC,"4185 Plank Rd, Fredericksburg, VA 22407, United States",22172,Triangle,4.7,148,OPERATIONAL,38.2903026,-77.5359696,liquor_store|store|point_of_interest|establishment
ChIJNyU1ftXptokRVe5oGb1vqGA,Virginia ABC,"43 Town and Country Dr #125, Fredericksburg, VA 22405, United States",22172,Triangle,4.6,116,OPERATIONAL,38.3091735,-77.426977,liquor_store|store|point_of_interest|establishment
